epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,7326.07,2.08828,1.85908,1.15559,0.16485,0.12637,0.05306,0.018,2.32414,2.39421,1.29202,7.08504e-05,7.08504e-05,7.08504e-05
58,7457.47,2.0893,1.84855,1.15641,0.15293,0.1335,0.05126,0.01672,2.3295,2.41433,1.29752,6.92763e-05,6.92763e-05,6.92763e-05
59,7585.03,2.08286,1.84621,1.15564,0.15129,0.11787,0.05386,0.01754,2.32153,2.40326,1.28991,6.77022e-05,6.77022e-05,6.77022e-05
60,7714.26,2.08765,1.83481,1.15275,0.14711,0.12589,0.05679,0.019,2.3349,2.39409,1.29872,6.61281e-05,6.61281e-05,6.61281e-05
61,7840.83,2.07699,1.81918,1.15446,0.21362,0.11888,0.05827,0.02022,2.33842,2.41243,1.29456,6.4554e-05,6.4554e-05,6.4554e-05
62,7967.81,2.06526,1.80495,1.14639,0.18312,0.12367,0.05613,0.01831,2.35439,2.39585,1.30728,6.29799e-05,6.29799e-05,6.29799e-05
63,8097.1,2.06421,1.78839,1.14621,0.15646,0.12985,0.05568,0.01818,2.35328,2.4098,1.30903,6.14058e-05,6.14058e-05,6.14058e-05
64,8227.27,2.05934,1.78673,1.14213,0.16086,0.12443,0.05334,0.01857,2.33796,2.42097,1.30141,5.98317e-05,5.98317e-05,5.98317e-05
65,8354.67,2.05607,1.77245,1.13971,0.11914,0.12225,0.05547,0.01828,2.35512,2.40901,1.30148,5.82576e-05,5.82576e-05,5.82576e-05
66,8481.83,2.05041,1.75834,1.13706,0.17571,0.11928,0.05493,0.01772,2.34892,2.40812,1.29934,5.66835e-05,5.66835e-05,5.66835e-05
67,8608.33,2.05382,1.76621,1.14204,0.14674,0.12047,0.05326,0.018,2.34845,2.41814,1.30687,5.51094e-05,5.51094e-05,5.51094e-05
68,8735.51,2.04508,1.74756,1.13476,0.16561,0.13095,0.05417,0.01791,2.35177,2.41264,1.30844,5.35353e-05,5.35353e-05,5.35353e-05
69,8861.39,2.03177,1.74965,1.13982,0.11339,0.13217,0.05425,0.01803,2.36284,2.42242,1.31326,5.19612e-05,5.19612e-05,5.19612e-05
70,8987.9,2.03273,1.72303,1.13322,0.16464,0.1244,0.05398,0.01788,2.35895,2.42637,1.31195,5.03871e-05,5.03871e-05,5.03871e-05
71,9119.38,2.03718,1.71834,1.13531,0.11749,0.12567,0.0536,0.01739,2.36303,2.4243,1.31149,4.8813e-05,4.8813e-05,4.8813e-05
72,9245.77,2.02851,1.7157,1.13271,0.12814,0.12668,0.04926,0.01595,2.3718,2.42749,1.31009,4.72389e-05,4.72389e-05,4.72389e-05
73,9371.97,2.03295,1.70596,1.12759,0.14166,0.11287,0.0542,0.01707,2.37163,2.41978,1.31659,4.56648e-05,4.56648e-05,4.56648e-05
74,9498.97,2.02638,1.70086,1.12787,0.11122,0.1256,0.05226,0.0167,2.37351,2.43637,1.31717,4.40907e-05,4.40907e-05,4.40907e-05
75,9627.28,2.01965,1.6881,1.12752,0.17036,0.1192,0.05164,0.01679,2.37154,2.4475,1.32117,4.25166e-05,4.25166e-05,4.25166e-05
76,9753.61,2.01662,1.68104,1.12684,0.121,0.12629,0.05399,0.01742,2.37779,2.43047,1.31831,4.09425e-05,4.09425e-05,4.09425e-05
77,9879.64,2.00115,1.68373,1.12472,0.17955,0.11023,0.05502,0.01759,2.37683,2.42595,1.32062,3.93684e-05,3.93684e-05,3.93684e-05
78,10006.6,1.99915,1.66436,1.11973,0.16936,0.11007,0.05421,0.0171,2.37984,2.44015,1.31933,3.77943e-05,3.77943e-05,3.77943e-05
79,10132.8,2.00098,1.65668,1.11944,0.15713,0.1201,0.05226,0.01663,2.38645,2.44598,1.31909,3.62202e-05,3.62202e-05,3.62202e-05
80,10259.6,1.9915,1.63736,1.1188,0.14808,0.11741,0.05375,0.01769,2.38957,2.44755,1.32334,3.46461e-05,3.46461e-05,3.46461e-05
81,10386.8,1.98933,1.63829,1.11945,0.13931,0.12627,0.05279,0.01702,2.39095,2.44787,1.32582,3.3072e-05,3.3072e-05,3.3072e-05
82,10513.6,1.98517,1.62514,1.11859,0.15224,0.11924,0.05366,0.01714,2.39453,2.43374,1.32769,3.14979e-05,3.14979e-05,3.14979e-05
83,10640.5,1.97075,1.62214,1.11713,0.1656,0.10682,0.05333,0.01686,2.40272,2.45478,1.33162,2.99238e-05,2.99238e-05,2.99238e-05
84,10767.2,1.973,1.61469,1.1124,0.15466,0.11086,0.0542,0.01767,2.39854,2.45658,1.32731,2.83497e-05,2.83497e-05,2.83497e-05
85,10893.5,1.97488,1.60359,1.11143,0.1655,0.11614,0.05414,0.01732,2.40283,2.45604,1.33369,2.67756e-05,2.67756e-05,2.67756e-05
86,11022.4,1.96903,1.593,1.10817,0.14368,0.11647,0.05265,0.01678,2.4068,2.45336,1.33115,2.52015e-05,2.52015e-05,2.52015e-05
87,11148.4,1.96856,1.59418,1.10601,0.1567,0.11527,0.05366,0.01674,2.40891,2.45974,1.33626,2.36274e-05,2.36274e-05,2.36274e-05
88,11274.3,1.96533,1.59937,1.11179,0.17093,0.10808,0.05323,0.01649,2.41434,2.45904,1.33742,2.20533e-05,2.20533e-05,2.20533e-05
89,11399.8,1.95405,1.57798,1.10352,0.13971,0.12319,0.05325,0.01652,2.41497,2.46608,1.3364,2.04792e-05,2.04792e-05,2.04792e-05
90,11526.1,1.95714,1.5751,1.09868,0.14293,0.12072,0.0542,0.01714,2.41032,2.45867,1.33447,1.89051e-05,1.89051e-05,1.89051e-05
91,11648.7,1.93789,1.58215,1.11812,0.15574,0.10539,0.05262,0.01652,2.42216,2.45605,1.3433,1.7331e-05,1.7331e-05,1.7331e-05
92,11769.5,1.92614,1.56482,1.11281,0.18781,0.11529,0.05179,0.01599,2.42972,2.46454,1.34269,1.57569e-05,1.57569e-05,1.57569e-05
93,11890.5,1.92219,1.53864,1.10505,0.17819,0.11038,0.054,0.01692,2.43088,2.47792,1.34232,1.41828e-05,1.41828e-05,1.41828e-05
94,12006.3,1.92032,1.53923,1.11018,0.14193,0.11762,0.05416,0.01668,2.43541,2.48474,1.3472,1.26087e-05,1.26087e-05,1.26087e-05
95,12121.8,1.91803,1.5315,1.10495,0.14324,0.11425,0.05319,0.01638,2.4372,2.48868,1.3447,1.10346e-05,1.10346e-05,1.10346e-05
96,12242.5,1.90807,1.5234,1.1067,0.11787,0.12074,0.05395,0.01669,2.4391,2.48088,1.34848,9.4605e-06,9.4605e-06,9.4605e-06
97,12358.3,1.90781,1.51739,1.10105,0.16914,0.1119,0.05302,0.01623,2.44296,2.49076,1.3491,7.8864e-06,7.8864e-06,7.8864e-06
98,12479.7,1.90904,1.51168,1.10173,0.16771,0.11492,0.05356,0.0166,2.44043,2.48838,1.34727,6.3123e-06,6.3123e-06,6.3123e-06
99,12596,1.90149,1.50426,1.09947,0.14368,0.11885,0.05399,0.0167,2.4428,2.48813,1.34883,4.7382e-06,4.7382e-06,4.7382e-06
100,12712,1.90132,1.49871,1.09787,0.16901,0.11624,0.05274,0.01666,2.4438,2.48854,1.34957,3.1641e-06,3.1641e-06,3.1641e-06
