epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,10503,2.22233,2.4868,0.00178,0.1598,0.1265,0.04847,0.0174,2.18366,2.70422,0.00221,6.06187e-05,6.06187e-05,6.06187e-05
52,10669.2,2.22021,2.45884,0.00177,0.16114,0.12389,0.05151,0.01853,2.16989,2.72396,0.00219,5.86511e-05,5.86511e-05,5.86511e-05
53,10836.3,2.21371,2.483,0.00177,0.15682,0.12419,0.04817,0.01708,2.17705,2.73402,0.0022,5.66835e-05,5.66835e-05,5.66835e-05
54,11003.4,2.20889,2.48375,0.0018,0.15916,0.1397,0.05077,0.01808,2.18304,2.72274,0.00221,5.47159e-05,5.47159e-05,5.47159e-05
55,11169.6,2.20962,2.5008,0.00181,0.16068,0.14003,0.05086,0.018,2.1718,2.71801,0.00219,5.27482e-05,5.27482e-05,5.27482e-05
56,11336.4,2.20708,2.46288,0.00178,0.18246,0.13231,0.04787,0.01652,2.17887,2.72213,0.00221,5.07806e-05,5.07806e-05,5.07806e-05
57,11557.9,2.21067,2.44367,0.00177,0.21783,0.12093,0.04875,0.01683,2.18602,2.71241,0.00222,4.8813e-05,4.8813e-05,4.8813e-05
58,11726.6,2.19632,2.45894,0.00178,0.21627,0.12377,0.0531,0.01865,2.1804,2.7021,0.00221,4.68454e-05,4.68454e-05,4.68454e-05
59,11892.5,2.19527,2.44005,0.00177,0.17288,0.12673,0.04993,0.01746,2.18788,2.70832,0.00221,4.48777e-05,4.48777e-05,4.48777e-05
60,12235.2,2.2039,2.42773,0.00178,0.19152,0.13191,0.05236,0.01863,2.19289,2.70001,0.00223,4.29101e-05,4.29101e-05,4.29101e-05
61,12402.8,2.19329,2.43459,0.00176,0.16664,0.13002,0.05047,0.01768,2.18972,2.70498,0.00222,4.09425e-05,4.09425e-05,4.09425e-05
62,12570,2.22129,2.4435,0.00177,0.19155,0.1297,0.05216,0.01847,2.18758,2.71908,0.00221,3.89749e-05,3.89749e-05,3.89749e-05
63,12737.1,2.19727,2.41522,0.00177,0.18801,0.13481,0.05025,0.01769,2.18279,2.71685,0.00221,3.70072e-05,3.70072e-05,3.70072e-05
64,12904.7,2.20821,2.42698,0.00174,0.19577,0.12816,0.05027,0.01767,2.17933,2.72997,0.0022,3.50396e-05,3.50396e-05,3.50396e-05
65,13071.5,2.2077,2.4362,0.00177,0.22183,0.13285,0.052,0.01846,2.18103,2.72646,0.00221,3.3072e-05,3.3072e-05,3.3072e-05
66,13240.8,2.20433,2.42201,0.00176,0.20844,0.12909,0.05201,0.01833,2.18515,2.72271,0.00222,3.11044e-05,3.11044e-05,3.11044e-05
67,13408.2,2.20038,2.42527,0.00176,0.19728,0.12752,0.05113,0.01776,2.18298,2.72268,0.00221,2.91368e-05,2.91368e-05,2.91368e-05
68,13574.4,2.18651,2.41261,0.00177,0.20811,0.12234,0.05112,0.01781,2.18193,2.72274,0.00221,2.71691e-05,2.71691e-05,2.71691e-05
69,13740.6,2.18794,2.39939,0.00178,0.18998,0.12635,0.05054,0.01771,2.17911,2.72491,0.0022,2.52015e-05,2.52015e-05,2.52015e-05
70,13908,2.2017,2.42492,0.00176,0.17161,0.12902,0.05137,0.01812,2.18406,2.73218,0.00221,2.32339e-05,2.32339e-05,2.32339e-05
71,14061.1,2.10038,2.32385,0.00181,0.19097,0.12486,0.05004,0.01739,2.18276,2.74456,0.00221,2.12662e-05,2.12662e-05,2.12662e-05
72,14211.1,2.09646,2.30342,0.00181,0.21344,0.12462,0.05042,0.01779,2.18797,2.74158,0.00221,1.92986e-05,1.92986e-05,1.92986e-05
73,14361.4,2.10341,2.30567,0.00181,0.21201,0.12614,0.0501,0.01767,2.18515,2.74163,0.00221,1.7331e-05,1.7331e-05,1.7331e-05
74,14511.5,2.0781,2.28999,0.00181,0.18746,0.12814,0.04955,0.01772,2.18765,2.7463,0.00221,1.53634e-05,1.53634e-05,1.53634e-05
75,14661.9,2.0981,2.2748,0.00179,0.19332,0.12418,0.05215,0.01827,2.18912,2.73963,0.00222,1.33957e-05,1.33957e-05,1.33957e-05
76,14812.1,2.09036,2.28652,0.00179,0.20171,0.11948,0.05097,0.01795,2.19132,2.7484,0.00222,1.14281e-05,1.14281e-05,1.14281e-05
77,14961.9,2.08522,2.27215,0.00179,0.20821,0.12373,0.05067,0.01796,2.19155,2.74791,0.00222,9.4605e-06,9.4605e-06,9.4605e-06
78,15111.7,2.08927,2.25952,0.0018,0.2187,0.12377,0.05139,0.01831,2.19059,2.74996,0.00222,7.49287e-06,7.49287e-06,7.49287e-06
79,15261.6,2.09483,2.26496,0.00179,0.22133,0.12481,0.05289,0.01888,2.19117,2.74649,0.00222,5.52525e-06,5.52525e-06,5.52525e-06
80,15412.2,2.08095,2.25957,0.0018,0.22031,0.12154,0.05292,0.01869,2.1946,2.74504,0.00222,3.55762e-06,3.55762e-06,3.55762e-06
