epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,9263.49,2.21243,2.95413,0.0018,0.21053,0.12039,0.04971,0.01722,2.18819,3.28175,0.00222,6.4554e-05,6.4554e-05,6.4554e-05
50,9425.89,2.21354,2.92233,0.00179,0.16614,0.11988,0.04859,0.01645,2.17655,3.2804,0.00221,6.25864e-05,6.25864e-05,6.25864e-05
51,9589.97,2.19992,2.93704,0.0018,0.18196,0.11886,0.04872,0.01711,2.1835,3.25935,0.00223,6.06187e-05,6.06187e-05,6.06187e-05
52,9753.43,2.21235,2.94049,0.00182,0.14549,0.1252,0.04933,0.01707,2.17795,3.27992,0.0022,5.86511e-05,5.86511e-05,5.86511e-05
53,9916.63,2.21252,2.92755,0.00178,0.19497,0.12275,0.04693,0.01579,2.17803,3.24731,0.00221,5.66835e-05,5.66835e-05,5.66835e-05
54,10079,2.19992,2.91943,0.00177,0.20302,0.12344,0.0506,0.01701,2.18193,3.25361,0.00222,5.47159e-05,5.47159e-05,5.47159e-05
55,10242.8,2.21139,2.90332,0.00177,0.17268,0.126,0.0486,0.01656,2.18428,3.28264,0.00221,5.27482e-05,5.27482e-05,5.27482e-05
56,10405.3,2.19275,2.88018,0.00176,0.17891,0.12212,0.04933,0.01659,2.18003,3.28125,0.00221,5.07806e-05,5.07806e-05,5.07806e-05
57,10568.8,2.21131,2.89871,0.00178,0.19044,0.12565,0.05066,0.01726,2.18183,3.27059,0.00222,4.8813e-05,4.8813e-05,4.8813e-05
58,10731.4,2.19996,2.88062,0.00176,0.13508,0.13252,0.05204,0.01738,2.17956,3.27297,0.00221,4.68454e-05,4.68454e-05,4.68454e-05
59,10894.3,2.1988,2.89465,0.00178,0.21591,0.12954,0.05032,0.01683,2.17635,3.27697,0.00222,4.48777e-05,4.48777e-05,4.48777e-05
60,11058.2,2.18467,2.89415,0.00176,0.18365,0.12945,0.0513,0.01763,2.18668,3.2903,0.00222,4.29101e-05,4.29101e-05,4.29101e-05
61,11221.7,2.17862,2.87418,0.00177,0.23408,0.12925,0.05133,0.01738,2.18795,3.28415,0.00223,4.09425e-05,4.09425e-05,4.09425e-05
62,11384.2,2.1968,2.87601,0.00176,0.21371,0.13086,0.0504,0.0172,2.18812,3.29457,0.00223,3.89749e-05,3.89749e-05,3.89749e-05
63,11548.1,2.18708,2.86429,0.00175,0.20593,0.12615,0.05084,0.01718,2.18825,3.2864,0.00223,3.70072e-05,3.70072e-05,3.70072e-05
64,11711.6,2.18817,2.84254,0.00175,0.23376,0.1276,0.05358,0.01822,2.18745,3.30046,0.00223,3.50396e-05,3.50396e-05,3.50396e-05
65,11874.9,2.1965,2.83073,0.00173,0.20776,0.13164,0.05412,0.01817,2.19053,3.28211,0.00223,3.3072e-05,3.3072e-05,3.3072e-05
66,12037.5,2.1867,2.83597,0.00172,0.17893,0.13552,0.05235,0.01748,2.19352,3.29605,0.00224,3.11044e-05,3.11044e-05,3.11044e-05
67,12200.6,2.18511,2.81492,0.00171,0.1352,0.12691,0.0511,0.01747,2.19071,3.28196,0.00223,2.91368e-05,2.91368e-05,2.91368e-05
68,12363.7,2.17775,2.8411,0.00177,0.2252,0.13123,0.0514,0.01769,2.1902,3.28626,0.00223,2.71691e-05,2.71691e-05,2.71691e-05
69,12526,2.1869,2.83491,0.00173,0.1788,0.13468,0.05125,0.01751,2.19387,3.30842,0.00223,2.52015e-05,2.52015e-05,2.52015e-05
70,12688.2,2.16857,2.81854,0.00173,0.1868,0.13324,0.05153,0.01716,2.19107,3.28226,0.00224,2.32339e-05,2.32339e-05,2.32339e-05
71,12842.2,2.10354,2.75295,0.00181,0.19456,0.12614,0.04852,0.01647,2.19996,3.31284,0.00224,2.12662e-05,2.12662e-05,2.12662e-05
72,12992.2,2.09958,2.72564,0.00181,0.18503,0.13129,0.05195,0.01763,2.20188,3.32138,0.00224,1.92986e-05,1.92986e-05,1.92986e-05
73,13142.2,2.10122,2.73217,0.00181,0.16135,0.12677,0.05319,0.01863,2.19682,3.30209,0.00223,1.7331e-05,1.7331e-05,1.7331e-05
74,13292.7,2.08108,2.71606,0.00181,0.1944,0.12555,0.05153,0.01706,2.20122,3.31403,0.00224,1.53634e-05,1.53634e-05,1.53634e-05
75,13443,2.09754,2.70042,0.00179,0.19059,0.12778,0.0526,0.01769,2.19849,3.3046,0.00224,1.33957e-05,1.33957e-05,1.33957e-05
76,13593,2.09363,2.7079,0.00179,0.16425,0.12798,0.05168,0.01761,2.20012,3.31756,0.00224,1.14281e-05,1.14281e-05,1.14281e-05
77,13743.3,2.09138,2.69013,0.00179,0.18454,0.1291,0.05183,0.01774,2.20011,3.30897,0.00224,9.4605e-06,9.4605e-06,9.4605e-06
78,13893.5,2.09399,2.68114,0.00181,0.18769,0.12587,0.05104,0.01739,2.19876,3.31966,0.00223,7.49287e-06,7.49287e-06,7.49287e-06
79,14043.5,2.09671,2.68472,0.00179,0.16472,0.12922,0.05173,0.01748,2.20253,3.31914,0.00224,5.52525e-06,5.52525e-06,5.52525e-06
80,14193.6,2.08085,2.67731,0.0018,0.19142,0.12677,0.05206,0.01805,2.20498,3.31718,0.00225,3.55762e-06,3.55762e-06,3.55762e-06
