epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1023.43,2.80817,1.85115,0.00293,0.16026,0.15094,0.0841,0.0275,2.9105,1.99376,0.0034,0.0004753,0.0004753,0.0004753
55,1041.46,2.80171,1.85535,0.0029,0.17506,0.1543,0.08732,0.02829,2.88987,1.97974,0.00332,0.0004654,0.0004654,0.0004654
56,1059.43,2.8093,1.86249,0.00291,0.34101,0.16009,0.09059,0.02981,2.88799,1.96226,0.00333,0.0004555,0.0004555,0.0004555
57,1077.74,2.80151,1.83233,0.00287,0.33095,0.15709,0.08866,0.02842,2.88804,1.97437,0.00333,0.0004456,0.0004456,0.0004456
58,1095.51,2.80199,1.84683,0.0029,0.17362,0.15264,0.08489,0.02705,2.90018,1.99547,0.00335,0.0004357,0.0004357,0.0004357
59,1113.66,2.80237,1.82625,0.00283,0.16464,0.15405,0.08664,0.02753,2.88941,1.97999,0.00336,0.0004258,0.0004258,0.0004258
60,1131.36,2.79004,1.84354,0.00288,0.16306,0.15545,0.08591,0.02702,2.90444,1.98277,0.00335,0.0004159,0.0004159,0.0004159
61,1149.41,2.78735,1.83882,0.00287,0.17161,0.15538,0.09049,0.029,2.88649,1.99141,0.00331,0.000406,0.000406,0.000406
62,1167.5,2.78719,1.83958,0.00287,0.16864,0.15493,0.0883,0.02855,2.88216,1.96505,0.00334,0.0003961,0.0003961,0.0003961
63,1186,2.78322,1.81897,0.00281,0.17737,0.15775,0.08941,0.02838,2.902,1.97995,0.00333,0.0003862,0.0003862,0.0003862
64,1204.56,2.78289,1.81495,0.00282,0.17129,0.16007,0.08961,0.02883,2.88828,1.9916,0.00334,0.0003763,0.0003763,0.0003763
65,1223.3,2.77257,1.82404,0.00284,0.16625,0.16073,0.08806,0.02878,2.89169,1.99653,0.00333,0.0003664,0.0003664,0.0003664
66,1242.09,2.78489,1.83715,0.00288,0.17371,0.15701,0.09144,0.02955,2.88645,1.98125,0.00334,0.0003565,0.0003565,0.0003565
67,1260.4,2.7614,1.82601,0.00286,0.34799,0.15236,0.09065,0.02891,2.87473,1.98695,0.0033,0.0003466,0.0003466,0.0003466
68,1278.29,2.77121,1.80433,0.00281,0.18074,0.15768,0.08909,0.02839,2.89088,1.97861,0.00331,0.0003367,0.0003367,0.0003367
69,1296.55,2.76595,1.81505,0.00286,0.16836,0.16635,0.08936,0.02895,2.86919,1.97937,0.00333,0.0003268,0.0003268,0.0003268
70,1314.6,2.76513,1.80691,0.00283,0.16014,0.15468,0.08504,0.02665,2.89817,1.98503,0.00336,0.0003169,0.0003169,0.0003169
71,1332.83,2.7747,1.80313,0.00278,0.18022,0.1552,0.08941,0.02835,2.88851,1.98074,0.00332,0.000307,0.000307,0.000307
72,1350.92,2.76647,1.80162,0.00284,0.18551,0.15258,0.0899,0.02899,2.87965,1.97336,0.00333,0.0002971,0.0002971,0.0002971
73,1368.88,2.76916,1.79386,0.00279,0.1727,0.15317,0.08496,0.02699,2.88048,1.98691,0.00331,0.0002872,0.0002872,0.0002872
74,1387.08,2.75601,1.79391,0.00277,0.16602,0.15349,0.08849,0.02862,2.87285,1.98388,0.00334,0.0002773,0.0002773,0.0002773
75,1405.12,2.75848,1.79251,0.00278,0.17296,0.15536,0.0874,0.02831,2.88018,1.9871,0.0033,0.0002674,0.0002674,0.0002674
76,1423.02,2.74937,1.7979,0.0028,0.16903,0.15502,0.0894,0.02893,2.88805,1.98387,0.00331,0.0002575,0.0002575,0.0002575
77,1440.97,2.74847,1.79076,0.00276,0.17192,0.15077,0.08762,0.02777,2.89422,1.98553,0.00333,0.0002476,0.0002476,0.0002476
78,1459.09,2.7601,1.78679,0.00278,0.15908,0.1537,0.08712,0.02841,2.88384,1.99098,0.00335,0.0002377,0.0002377,0.0002377
79,1477.3,2.74622,1.79125,0.00277,0.184,0.15695,0.08753,0.02809,2.87356,1.97562,0.00332,0.0002278,0.0002278,0.0002278
80,1495.51,2.72801,1.78592,0.00276,0.18105,0.16006,0.08712,0.02814,2.87467,1.98892,0.0033,0.0002179,0.0002179,0.0002179
81,1513.49,2.74371,1.79736,0.00281,0.17779,0.15602,0.08879,0.02869,2.87171,1.9852,0.0033,0.000208,0.000208,0.000208
82,1531.47,2.73039,1.77518,0.00275,0.18328,0.15776,0.08687,0.02801,2.873,1.99239,0.00332,0.0001981,0.0001981,0.0001981
83,1549.56,2.74577,1.77773,0.00275,0.17265,0.15251,0.08702,0.0279,2.87719,1.98747,0.0033,0.0001882,0.0001882,0.0001882
84,1567.63,2.74089,1.7939,0.00281,0.17415,0.15407,0.08885,0.02886,2.87386,1.98281,0.00333,0.0001783,0.0001783,0.0001783
85,1585.48,2.73386,1.77088,0.00278,0.16963,0.15941,0.08888,0.02857,2.88018,1.98623,0.00333,0.0001684,0.0001684,0.0001684
86,1603.41,2.74024,1.78158,0.00276,0.16943,0.15413,0.0877,0.02835,2.87559,1.98482,0.00331,0.0001585,0.0001585,0.0001585
87,1621.58,2.73146,1.77978,0.00276,0.16974,0.14982,0.0884,0.02874,2.8832,1.98189,0.00334,0.0001486,0.0001486,0.0001486
88,1639.61,2.72898,1.77005,0.00274,0.17843,0.15074,0.08754,0.02818,2.88283,1.99229,0.00332,0.0001387,0.0001387,0.0001387
89,1658,2.73648,1.7675,0.00278,0.16796,0.15165,0.08673,0.02809,2.88002,1.99418,0.00331,0.0001288,0.0001288,0.0001288
90,1676.31,2.72747,1.77891,0.00273,0.16831,0.15268,0.08755,0.02809,2.8864,1.99156,0.00333,0.0001189,0.0001189,0.0001189
91,1705.82,2.70646,1.83954,0.00291,0.18328,0.15469,0.08557,0.0276,2.8884,2.00564,0.00334,0.000109,0.000109,0.000109
92,1722.7,2.68513,1.80879,0.00287,0.18801,0.15269,0.08695,0.02826,2.88181,2.00316,0.00331,9.91e-05,9.91e-05,9.91e-05
93,1739.71,2.66974,1.80355,0.00287,0.17817,0.15341,0.08725,0.02849,2.87596,2.00246,0.00332,8.92e-05,8.92e-05,8.92e-05
94,1756.64,2.68634,1.801,0.00286,0.18133,0.15391,0.08906,0.02883,2.87487,1.99873,0.00331,7.93e-05,7.93e-05,7.93e-05
95,1773.76,2.66319,1.7908,0.00285,0.17124,0.15467,0.08791,0.02851,2.87788,1.99605,0.00332,6.94e-05,6.94e-05,6.94e-05
96,1790.55,2.67936,1.79264,0.00285,0.17711,0.15498,0.08774,0.0284,2.87631,2.00005,0.00331,5.95e-05,5.95e-05,5.95e-05
97,1807.48,2.67435,1.78597,0.00284,0.16995,0.15357,0.08871,0.02863,2.87403,1.99686,0.00331,4.96e-05,4.96e-05,4.96e-05
98,1824.68,2.67942,1.78974,0.00285,0.17139,0.15375,0.08803,0.02841,2.88034,1.99681,0.00332,3.97e-05,3.97e-05,3.97e-05
99,1841.77,2.66934,1.78319,0.00284,0.17409,0.15276,0.08834,0.02895,2.87431,1.99854,0.00332,2.98e-05,2.98e-05,2.98e-05
100,1858.96,2.66969,1.78667,0.00284,0.17652,0.15137,0.08892,0.02888,2.87317,1.99763,0.00331,1.99e-05,1.99e-05,1.99e-05
