epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
44,33714.7,2.00275,2.45137,0.01282,0.29554,0.25763,0.1781,0.06475,1.87032,2.65638,0.01408,0.0134046,0.00446819,0.0134046,0.00446819,0.0134046,0.00446819,0.0134046,0.00446819
45,34452.8,1.98986,2.44703,0.01282,0.29731,0.25766,0.17804,0.06483,1.86964,2.65768,0.01407,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
46,35186.7,1.9913,2.42531,0.01272,0.2961,0.25741,0.17841,0.06495,1.86947,2.65838,0.01407,0.0122529,0.0040843,0.0122529,0.0040843,0.0122529,0.0040843,0.0122529,0.0040843
47,35921.6,1.99485,2.40603,0.0127,0.29759,0.2571,0.17824,0.06497,1.86912,2.66012,0.01407,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
48,36658.1,1.98926,2.40217,0.0127,0.3004,0.25643,0.17797,0.06498,1.86907,2.66168,0.01407,0.0111191,0.00370637,0.0111191,0.00370637,0.0111191,0.00370637,0.0111191,0.00370637
49,37390.2,1.98309,2.38869,0.01269,0.2994,0.25848,0.17803,0.06499,1.86945,2.66373,0.01408,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
50,38118.8,1.97659,2.37192,0.01257,0.2949,0.25966,0.1782,0.06525,1.86878,2.66764,0.01407,0.0100102,0.00333672,0.0100102,0.00333672,0.0100102,0.00333672,0.0100102,0.00333672
51,38861.5,1.97761,2.35918,0.01262,0.29618,0.25916,0.17802,0.06506,1.86937,2.67066,0.01408,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
52,39592.6,1.96468,2.34147,0.01258,0.29423,0.25861,0.17791,0.06492,1.86994,2.6737,0.01409,0.0089329,0.00297763,0.0089329,0.00297763,0.0089329,0.00297763,0.0089329,0.00297763
53,40326.1,1.96548,2.32748,0.0125,0.29558,0.25829,0.17819,0.06495,1.87071,2.67649,0.0141,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
54,41054,1.95348,2.32118,0.01245,0.294,0.25717,0.17778,0.06473,1.87085,2.68107,0.01409,0.00789397,0.00263132,0.00789397,0.00263132,0.00789397,0.00263132,0.00789397,0.00263132
55,41789.3,1.95269,2.3009,0.01239,0.29632,0.2565,0.17733,0.06456,1.87099,2.68586,0.0141,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363
56,42526.6,1.9494,2.29,0.01246,0.29857,0.25628,0.17695,0.0644,1.87099,2.69067,0.0141,0.00689978,0.00229993,0.00689978,0.00229993,0.00689978,0.00229993,0.00689978,0.00229993
57,43280.7,1.93862,2.27743,0.01245,0.29595,0.25681,0.1765,0.0642,1.87203,2.69558,0.01412,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
58,44006.4,1.94018,2.25497,0.01234,0.29817,0.25624,0.17616,0.06412,1.87231,2.70099,0.01413,0.00595645,0.00198548,0.00595645,0.00198548,0.00595645,0.00198548,0.00595645,0.00198548
59,44736.8,1.93473,2.23201,0.01227,0.29777,0.25609,0.17567,0.06397,1.87372,2.70592,0.01414,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523
60,45455.2,1.92575,2.22103,0.01221,0.29845,0.25596,0.17533,0.0639,1.87361,2.71228,0.01415,0.00506981,0.00168994,0.00506981,0.00168994,0.00506981,0.00168994,0.00506981,0.00168994
61,46181.7,1.92476,2.19791,0.01216,0.29666,0.25319,0.17486,0.06384,1.87478,2.71801,0.01415,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
62,46910.5,1.92532,2.18337,0.01215,0.2926,0.25418,0.17455,0.06365,1.8758,2.72537,0.01417,0.00424531,0.0014151,0.00424531,0.0014151,0.00424531,0.0014151,0.00424531,0.0014151
63,47636.1,1.91135,2.17598,0.0122,0.29371,0.25243,0.17435,0.06355,1.87739,2.73136,0.01419,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599,0.00385797,0.00128599
64,48364.7,1.91099,2.15471,0.01214,0.2931,0.25202,0.17422,0.0635,1.87824,2.73826,0.0142,0.00348804,0.00116268,0.00348804,0.00116268,0.00348804,0.00116268,0.00348804,0.00116268
65,49080.5,1.90081,2.14009,0.01198,0.29277,0.25186,0.17417,0.06368,1.8787,2.74572,0.01421,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
66,49808.1,1.89923,2.12666,0.01205,0.29406,0.2496,0.17422,0.06355,1.8802,2.7528,0.01422,0.00280268,0.000934225,0.00280268,0.000934225,0.00280268,0.000934225,0.00280268,0.000934225
67,50542.8,1.89897,2.0998,0.01193,0.29237,0.25106,0.17374,0.06342,1.88175,2.75987,0.01424,0.00248829,0.000829431,0.00248829,0.000829431,0.00248829,0.000829431,0.00248829,0.000829431
68,51272.9,1.89229,2.08225,0.01197,0.2915,0.25174,0.17308,0.06331,1.88424,2.76674,0.01426,0.00219343,0.000731145,0.00219343,0.000731145,0.00219343,0.000731145,0.00219343,0.000731145
69,51996.7,1.89144,2.0708,0.01187,0.29111,0.25019,0.17288,0.06311,1.88662,2.77269,0.0143,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518
70,52744.6,1.88962,2.06137,0.01189,0.29292,0.24913,0.17247,0.06286,1.88893,2.78063,0.01432,0.00166407,0.000554691,0.00166407,0.000554691,0.00166407,0.000554691,0.00166407,0.000554691
71,53484.8,1.85846,2.05799,0.01357,0.29182,0.24823,0.1726,0.06243,1.89148,2.78697,0.01435,0.00143039,0.000476796,0.00143039,0.000476796,0.00143039,0.000476796,0.00143039,0.000476796
72,54201.6,1.84785,2.02826,0.01349,0.29233,0.24857,0.17207,0.062,1.89465,2.79515,0.01438,0.00121786,0.000405953,0.00121786,0.000405953,0.00121786,0.000405953,0.00121786,0.000405953
73,54910.7,1.84529,2.01021,0.01347,0.2885,0.24818,0.17144,0.06167,1.89777,2.8029,0.01442,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
74,55627.1,1.8401,2.00336,0.01343,0.28842,0.2474,0.1711,0.06142,1.90127,2.80983,0.01446,0.00085754,0.000285847,0.00085754,0.000285847,0.00085754,0.000285847,0.00085754,0.000285847
75,56341.6,1.8403,1.99442,0.01344,0.28668,0.24629,0.17057,0.06104,1.90473,2.81724,0.01449,0.000710307,0.000236769,0.000710307,0.000236769,0.000710307,0.000236769,0.000710307,0.000236769
76,57062.3,1.83109,1.98128,0.01338,0.28554,0.24512,0.17006,0.06071,1.90793,2.82522,0.01454,0.000585339,0.000195113,0.000585339,0.000195113,0.000585339,0.000195113,0.000585339,0.000195113
77,57785.1,1.8332,1.97354,0.01337,0.2839,0.24567,0.16929,0.06031,1.91096,2.83468,0.01457,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943
78,58511,1.8343,1.96558,0.01337,0.28671,0.24323,0.16918,0.06001,1.9138,2.84254,0.01462,0.000402933,0.000134311,0.000402933,0.000134311,0.000402933,0.000134311,0.000402933,0.000134311
79,59218.4,1.83091,1.96565,0.01333,0.28432,0.24382,0.16868,0.05966,1.91699,2.85041,0.01465,0.000345778,0.000115259,0.000345778,0.000115259,0.000345778,0.000115259,0.000345778,0.000115259
80,59930.2,1.82684,1.95798,0.01327,0.28489,0.24344,0.16797,0.05926,1.92012,2.85852,0.01469,0.000311449,0.000103816,0.000311449,0.000103816,0.000311449,0.000103816,0.000311449,0.000103816
