epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,12367.8,2.11956,2.15353,0.00171,0.12408,0.1309,0.05158,0.018,2.21306,2.76095,0.00225,8.23938e-05,8.23938e-05,8.23938e-05
75,12524.7,2.11966,2.16279,0.00168,0.15762,0.12412,0.05252,0.01768,2.21347,2.75161,0.00226,8.13444e-05,8.13444e-05,8.13444e-05
76,12682.3,2.12262,2.15413,0.0017,0.19772,0.11728,0.04797,0.01635,2.22666,2.79769,0.00228,8.0295e-05,8.0295e-05,8.0295e-05
77,12839.5,2.11398,2.15127,0.0017,0.19789,0.12198,0.05206,0.01772,2.22275,2.77987,0.00228,7.92456e-05,7.92456e-05,7.92456e-05
78,12997.3,2.12262,2.12093,0.00168,0.2212,0.12917,0.05261,0.01814,2.23358,2.79085,0.00229,7.81962e-05,7.81962e-05,7.81962e-05
79,13155.3,2.11085,2.12114,0.00168,0.20609,0.12006,0.05207,0.01734,2.22861,2.77468,0.00228,7.71468e-05,7.71468e-05,7.71468e-05
80,13312.6,2.11606,2.11326,0.00167,0.25826,0.11883,0.05604,0.0189,2.22971,2.76754,0.00228,7.60974e-05,7.60974e-05,7.60974e-05
81,13469.7,2.10173,2.10931,0.00167,0.20586,0.12228,0.05351,0.01814,2.23332,2.76222,0.00229,7.5048e-05,7.5048e-05,7.5048e-05
82,13706.1,2.11367,2.11105,0.00169,0.17851,0.12026,0.0512,0.01714,2.22738,2.77146,0.00228,7.39986e-05,7.39986e-05,7.39986e-05
83,13862.9,2.11067,2.12615,0.00169,0.18427,0.12635,0.05242,0.01729,2.23524,2.77839,0.00229,7.29492e-05,7.29492e-05,7.29492e-05
84,14019.5,2.0966,2.09989,0.00169,0.21659,0.11188,0.05375,0.01805,2.24769,2.77216,0.00232,7.18998e-05,7.18998e-05,7.18998e-05
85,14177.9,2.12527,2.09603,0.00165,0.17133,0.12551,0.05044,0.01699,2.23333,2.77537,0.00229,7.08504e-05,7.08504e-05,7.08504e-05
86,14335.3,2.09867,2.09062,0.00167,0.18649,0.11759,0.05069,0.01695,2.23844,2.78284,0.00229,6.9801e-05,6.9801e-05,6.9801e-05
87,14492.9,2.08981,2.08093,0.00167,0.13462,0.12079,0.05257,0.01754,2.23305,2.7897,0.00229,6.87516e-05,6.87516e-05,6.87516e-05
88,14650.5,2.09917,2.05332,0.00163,0.13928,0.12415,0.0556,0.01876,2.2404,2.79302,0.00231,6.77022e-05,6.77022e-05,6.77022e-05
89,14806.7,2.096,2.0814,0.00166,0.15719,0.12511,0.05362,0.01801,2.24608,2.79609,0.0023,6.66528e-05,6.66528e-05,6.66528e-05
90,14964.1,2.1015,2.06826,0.00167,0.16828,0.11606,0.05436,0.01804,2.24752,2.76961,0.00231,6.56034e-05,6.56034e-05,6.56034e-05
91,15121.2,2.10679,2.06537,0.00165,0.1364,0.12506,0.05152,0.01724,2.2443,2.79326,0.0023,6.4554e-05,6.4554e-05,6.4554e-05
92,15279.1,2.10413,2.04338,0.00165,0.14311,0.11655,0.05228,0.01708,2.25529,2.79626,0.00232,6.35046e-05,6.35046e-05,6.35046e-05
93,15436.6,2.08975,2.04845,0.00165,0.15073,0.12039,0.05609,0.01868,2.23777,2.79121,0.0023,6.24552e-05,6.24552e-05,6.24552e-05
94,15593.7,2.09613,2.04433,0.00164,0.13308,0.11714,0.05177,0.0172,2.24897,2.78935,0.00232,6.14058e-05,6.14058e-05,6.14058e-05
95,15750.7,2.08779,2.03859,0.00165,0.14261,0.13866,0.05596,0.01876,2.24886,2.79046,0.00231,6.03564e-05,6.03564e-05,6.03564e-05
96,15908.2,2.09472,2.02025,0.00163,0.15837,0.12253,0.05268,0.01753,2.25321,2.80108,0.00232,5.9307e-05,5.9307e-05,5.9307e-05
97,16065.1,2.08895,2.02674,0.00165,0.20546,0.12056,0.05133,0.01699,2.25206,2.8029,0.00231,5.82576e-05,5.82576e-05,5.82576e-05
98,16222.9,2.09741,2.04335,0.00166,0.13613,0.12345,0.05266,0.01739,2.24546,2.80894,0.0023,5.72082e-05,5.72082e-05,5.72082e-05
99,16380.5,2.09183,2.01924,0.00164,0.13752,0.12174,0.05404,0.01775,2.26126,2.81845,0.00232,5.61588e-05,5.61588e-05,5.61588e-05
100,16537.7,2.09914,2.02629,0.00167,0.13221,0.12056,0.05002,0.01729,2.25432,2.81692,0.00232,5.51094e-05,5.51094e-05,5.51094e-05
