epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
43,8784.26,2.01429,5.20718,0.00884,0.44143,0.09708,0.05936,0.0216,1.89978,5.66334,0.01001,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
44,9440.85,2.01911,5.1692,0.00882,0.45627,0.09527,0.05952,0.02166,1.89867,5.66586,0.01,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
45,10094,2.02001,5.1422,0.00877,0.44095,0.09605,0.05968,0.02175,1.89843,5.66813,0.01,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
46,10794.8,2.01415,5.111,0.00879,0.41983,0.09601,0.06007,0.02182,1.89862,5.66938,0.01,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
47,11452.5,2.01487,5.07567,0.00872,0.42153,0.0959,0.0598,0.02174,1.89912,5.67339,0.01001,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
48,12102.7,2.00585,5.06438,0.00875,0.38087,0.09591,0.06019,0.02185,1.89865,5.67635,0.01,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
49,12754.3,2.00726,5.02591,0.00871,0.42542,0.09706,0.06013,0.0219,1.89927,5.67923,0.01001,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
50,13403.5,2.00844,5.0144,0.00875,0.40283,0.09694,0.06018,0.02193,1.89936,5.68365,0.01001,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
51,14056,1.99936,4.9807,0.00866,0.40235,0.09586,0.06021,0.02197,1.89953,5.68648,0.01001,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,14708.1,1.99482,4.95967,0.00867,0.40161,0.09564,0.06003,0.02196,1.9001,5.69111,0.01001,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
53,15364.7,1.99701,4.93966,0.00862,0.40069,0.09642,0.06015,0.02205,1.8995,5.69731,0.01001,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
54,16016.5,1.99162,4.9033,0.00862,0.39746,0.09385,0.06005,0.02208,1.9006,5.70216,0.01002,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
55,16673.1,1.98665,4.88304,0.00862,0.38988,0.09449,0.0599,0.02214,1.90041,5.71038,0.01003,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
56,17323.7,1.99022,4.84418,0.00858,0.39014,0.09437,0.05973,0.02211,1.90084,5.71654,0.01003,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
57,17971.6,1.98147,4.83957,0.00858,0.38955,0.09515,0.05961,0.02208,1.90025,5.72804,0.01003,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
58,18622.2,1.98287,4.80214,0.00854,0.38385,0.09507,0.05932,0.02204,1.90088,5.73743,0.01004,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
59,19274,1.977,4.77443,0.00857,0.38247,0.09444,0.05951,0.02208,1.90141,5.74697,0.01004,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
60,19923.9,1.97554,4.73605,0.00855,0.38275,0.09486,0.05938,0.022,1.90163,5.75636,0.01005,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
