epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,8109.89,2.08956,1.85581,1.16069,0.1821,0.12235,0.05392,0.01756,2.34785,2.42825,1.29862,9.6036e-05,9.6036e-05,9.6036e-05
62,8239.32,2.08549,1.83758,1.15586,0.16389,0.11104,0.05349,0.01745,2.36681,2.42614,1.30955,9.49866e-05,9.49866e-05,9.49866e-05
63,8369.46,2.08564,1.82199,1.15541,0.15866,0.1131,0.05369,0.01822,2.35647,2.4308,1.30102,9.39372e-05,9.39372e-05,9.39372e-05
64,8499.27,2.08989,1.81243,1.14574,0.15685,0.11198,0.0492,0.01629,2.36003,2.45472,1.31173,9.28878e-05,9.28878e-05,9.28878e-05
65,8628.89,2.08593,1.8236,1.15199,0.17793,0.11913,0.05309,0.01748,2.35975,2.43803,1.30802,9.18384e-05,9.18384e-05,9.18384e-05
66,8757.96,2.06872,1.803,1.15203,0.13613,0.11286,0.0514,0.01717,2.36407,2.4202,1.31155,9.0789e-05,9.0789e-05,9.0789e-05
67,8887.54,2.06643,1.77927,1.14072,0.11653,0.11314,0.05442,0.01803,2.38088,2.44272,1.32099,8.97396e-05,8.97396e-05,8.97396e-05
68,9017.43,2.06573,1.78519,1.14337,0.135,0.12156,0.05423,0.01746,2.37559,2.45734,1.31455,8.86902e-05,8.86902e-05,8.86902e-05
69,9146.84,2.06905,1.77075,1.14063,0.14072,0.11597,0.05176,0.01759,2.38087,2.45418,1.32348,8.76408e-05,8.76408e-05,8.76408e-05
70,9276.59,2.06995,1.76855,1.14068,0.12514,0.11325,0.05393,0.01815,2.37762,2.46153,1.31703,8.65914e-05,8.65914e-05,8.65914e-05
71,9406.2,2.0443,1.74948,1.13602,0.17324,0.12493,0.05292,0.01803,2.39417,2.46119,1.32281,8.5542e-05,8.5542e-05,8.5542e-05
72,9534.51,2.04755,1.73701,1.13708,0.12314,0.11479,0.05275,0.01798,2.38707,2.44298,1.32654,8.44926e-05,8.44926e-05,8.44926e-05
73,9665.43,2.03903,1.72604,1.13467,0.14526,0.11427,0.05272,0.0176,2.39122,2.46986,1.33349,8.34432e-05,8.34432e-05,8.34432e-05
74,9796.13,2.0361,1.71599,1.13758,0.15472,0.10973,0.05282,0.01795,2.38695,2.46229,1.32739,8.23938e-05,8.23938e-05,8.23938e-05
75,9924.77,2.03204,1.72065,1.13238,0.18713,0.11429,0.05118,0.01732,2.40126,2.45072,1.32295,8.13444e-05,8.13444e-05,8.13444e-05
76,10054,2.03089,1.70614,1.13271,0.16677,0.10372,0.05103,0.0173,2.40246,2.46981,1.32948,8.0295e-05,8.0295e-05,8.0295e-05
77,10182.6,2.01915,1.68793,1.12827,0.14071,0.11415,0.05034,0.01672,2.40007,2.47242,1.32907,7.92456e-05,7.92456e-05,7.92456e-05
78,10311.6,2.02165,1.67234,1.12559,0.13119,0.10259,0.05308,0.01731,2.41024,2.47658,1.33149,7.81962e-05,7.81962e-05,7.81962e-05
79,10440.8,2.01397,1.67399,1.12438,0.18459,0.11348,0.05286,0.01729,2.41148,2.47538,1.33662,7.71468e-05,7.71468e-05,7.71468e-05
